r,p_of_r
0,0
0.300751879699,0.000390349279896
0.601503759398,0.00155181268706
0.902255639098,0.00347001357271
1.2030075188,0.00613057528806
1.5037593985,0.00951912118432
1.8045112782,0.0136212746127
2.10526315789,0.0184226589244
2.40601503759,0.0239088974707
2.70676691729,0.0300656136028
3.00751879699,0.0368784306718
3.30827067669,0.044332972029
3.60902255639,0.0524148610257
3.90977443609,0.061109721013
4.21052631579,0.0704031753421
4.51127819549,0.0802808473642
4.81203007519,0.0907283604307
5.11278195489,0.101731337893
5.41353383459,0.113275403101
5.71428571429,0.125346179408
6.01503759398,0.137929290163
6.31578947368,0.151010358719
6.61654135338,0.164575008427
6.91729323308,0.178608862637
7.21804511278,0.193097544702
7.51879699248,0.208026677971
7.81954887218,0.223381885797
8.12030075188,0.239148791531
8.42105263158,0.255313018523
8.72180451128,0.271860190126
9.02255639098,0.288775929689
9.32330827068,0.306045860566
9.62406015038,0.323655606105
9.92481203008,0.34159078966
10.2255639098,0.359837034581
10.5263157895,0.37837996422
10.8270676692,0.397205201926
11.1278195489,0.416298371053
11.4285714286,0.435645094951
11.7293233083,0.45523099697
12.030075188,0.475041700464
12.3308270677,0.495062828782
12.6315789474,0.515280005275
12.9323308271,0.535678853296
13.2330827068,0.556244996195
13.5338345865,0.576964057324
13.8345864662,0.597821660033
14.1353383459,0.618803427674
14.4360902256,0.639894983598
14.7368421053,0.661081951157
15.037593985,0.682349953701
15.3383458647,0.703684614582
15.6390977444,0.725071557151
15.9398496241,0.746496404759
16.2406015038,0.767944780758
16.5413533835,0.789402308498
16.8421052632,0.810854611331
17.1428571429,0.832287312608
17.4436090226,0.85368603568
17.7443609023,0.875036403899
18.045112782,0.896324040616
18.3458646617,0.917534569181
18.6466165414,0.938653612947
18.9473684211,0.959666795264
19.2481203008,0.980559739483
19.5488721805,1.00131806896
19.8496240602,1.02192740703
20.1503759398,1.04237337707
20.4511278195,1.06264160241
20.7518796992,1.08271770641
21.0526315789,1.10258731242
21.3533834586,1.12223604379
21.6541353383,1.14164952388
21.954887218,1.16081337602
22.2556390977,1.17971322359
22.5563909774,1.19833468991
22.8571428571,1.21666339836
23.1578947368,1.23468497227
23.4586466165,1.252385035
23.7593984962,1.26974920991
24.0601503759,1.28676314005
24.3609022556,1.30341664729
24.6616541353,1.31970887701
24.962406015,1.3356402361
25.2631578947,1.35121113144
25.5639097744,1.36642196992
25.8646616541,1.38127315845
26.1654135338,1.3957651039
26.4661654135,1.40989821318
26.7669172932,1.42367289317
27.0676691729,1.43708955076
27.3684210526,1.45014859285
27.6691729323,1.46285042632
27.969924812,1.47519545808
28.2706766917,1.487184095
28.5714285714,1.49881674399
28.8721804511,1.51009381193
29.1729323308,1.52101570571
29.4736842105,1.53158283223
29.7744360902,1.54179559838
30.0751879699,1.55165441104
30.3759398496,1.56115967712
30.6766917293,1.57031180349
30.977443609,1.57911119706
31.2781954887,1.58755826472
31.5789473684,1.59565341335
31.8796992481,1.60339704984
32.1804511278,1.6107895811
32.4812030075,1.61783141401
32.7819548872,1.62452295545
33.0827067669,1.63086461233
33.3834586466,1.63685679154
33.6842105263,1.64249989996
33.984962406,1.64779434449
34.2857142857,1.65274053202
34.5864661654,1.65733886944
34.8872180451,1.66158976364
35.1879699248,1.66549362151
35.4887218045,1.66905084995
35.7894736842,1.67226185584
36.0902255639,1.67512704608
36.3909774436,1.67764682756
36.6917293233,1.67982160717
36.992481203,1.6816517918
37.2932330827,1.68313778835
37.5939849624,1.6842800037
37.8947368421,1.68507884475
38.1954887218,1.68553471838
38.4962406015,1.68564803149
38.7969924812,1.68541919098
39.0977443609,1.68484860372
39.3984962406,1.68393667662
39.6992481203,1.68268381657
40,1.68109043045
40.3007518797,1.67915692516
40.6015037594,1.67688370758
40.9022556391,1.67427118462
41.2030075188,1.67131976316
41.5037593985,1.66802985009
41.8045112782,1.66440185231
42.1052631579,1.66043617671
42.4060150376,1.65613323017
42.7067669173,1.65149341959
43.007518797,1.64651715186
43.3082706767,1.64120483388
43.6090225564,1.63555687253
43.9097744361,1.6295736747
44.2105263158,1.62325564729
44.5112781955,1.61660319719
44.8120300752,1.60961673128
45.1127819549,1.60229665647
45.4135338346,1.59464337964
45.7142857143,1.58665730768
46.015037594,1.57833884749
46.3157894737,1.56968840596
46.6165413534,1.56070638997
46.9172932331,1.55139320642
47.2180451128,1.54174926221
47.5187969925,1.53177496421
47.8195488722,1.52147071933
48.1203007519,1.51083702919
48.4210526316,1.49987807803
48.7218045113,1.48860283399
49.022556391,1.47702058489
49.3233082707,1.46514061857
49.6240601504,1.45297222287
49.9248120301,1.44052468563
50.2255639098,1.42780729467
50.5263157895,1.41482933785
50.8270676692,1.40160010298
51.1278195489,1.38812887791
51.4285714286,1.37442495048
51.7293233083,1.36049760852
52.030075188,1.34635613986
52.3308270677,1.33200983235
52.6315789474,1.31746797381
52.9323308271,1.30273985209
53.2330827068,1.28783475502
53.5338345865,1.27276197043
53.8345864662,1.25753078616
54.1353383459,1.24215049006
54.4360902256,1.22663036994
54.7368421053,1.21097971366
55.037593985,1.19520780904
55.3383458647,1.17932394393
55.6390977444,1.16333740615
55.9398496241,1.14725748355
56.2406015038,1.13109346395
56.5413533835,1.11485463521
56.8421052632,1.09855028514
57.1428571429,1.08218970159
57.4436090226,1.0657821724
57.7443609023,1.04933698539
58.045112782,1.03286342841
58.3458646617,1.01637078929
58.6466165414,0.99986835587
58.9473684211,0.983365415982
59.2481203008,0.966871257464
59.5488721805,0.950395168151
59.8496240602,0.933946435879
60.1503759398,0.917534348485
60.4511278195,0.901168193804
60.7518796992,0.884857259672
