r,p_of_r
0,0
0.300751879699,0.000631326907795
0.601503759398,0.00250577535092
0.902255639098,0.00559404690899
1.2030075188,0.00986684316161
1.5037593985,0.0152948656884
1.8045112782,0.0218488160689
2.10526315789,0.0294993958829
2.40601503759,0.0382173067098
2.70676691729,0.0479732501293
3.00751879699,0.0587379277211
3.30827067669,0.0704820410647
3.60902255639,0.0831762917397
3.90977443609,0.0967913813257
4.21052631579,0.111298011402
4.51127819549,0.126666883549
4.81203007519,0.142868699346
5.11278195489,0.159874160373
5.41353383459,0.177653968208
5.71428571429,0.196178824432
6.01503759398,0.215419430625
6.31578947368,0.235346488365
6.61654135338,0.255930699233
6.91729323308,0.277142764808
7.21804511278,0.29895338667
7.51879699248,0.321333266398
7.81954887218,0.344253105573
8.12030075188,0.367683605772
8.42105263158,0.391595468577
8.72180451128,0.415959395567
9.02255639098,0.440746088321
9.32330827068,0.46592624842
9.62406015038,0.491470577442
9.92481203008,0.517349776967
10.2255639098,0.543534548575
10.5263157895,0.569995593846
10.8270676692,0.596703614358
11.1278195489,0.623629311693
11.4285714286,0.650743387428
11.7293233083,0.678016543145
12.030075188,0.705419480422
12.3308270677,0.732922900839
12.6315789474,0.760497505976
12.9323308271,0.788113997413
13.2330827068,0.815743076728
13.5338345865,0.843355445502
13.8345864662,0.870921805314
14.1353383459,0.898412857744
14.4360902256,0.925799304371
14.7368421053,0.953051846776
15.037593985,0.980141186537
15.3383458647,1.00703802523
15.6390977444,1.03371306445
15.9398496241,1.06013700576
16.2406015038,1.08628055074
16.5413533835,1.11211440098
16.8421052632,1.13760925805
17.1428571429,1.16273582354
17.4436090226,1.18746479902
17.7443609023,1.21176688607
18.045112782,1.23561278628
18.3458646617,1.25897320121
18.6466165414,1.28181883246
18.9473684211,1.30412038161
19.2481203008,1.32584855022
19.5488721805,1.34697403988
19.8496240602,1.36746755218
20.1503759398,1.38729978868
20.4511278195,1.40644145098
20.7518796992,1.42486324064
21.0526315789,1.44253585925
21.3533834586,1.45943000839
21.6541353383,1.47551638964
21.954887218,1.49076570458
22.2556390977,1.50514865478
22.5563909774,1.51863594183
22.8571428571,1.53119826731
23.1578947368,1.54280633279
23.4586466165,1.55343083986
23.7593984962,1.56304249009
24.0601503759,1.57161205139
24.3609022556,1.57912435164
24.6616541353,1.58559558837
24.962406015,1.59104620365
25.2631578947,1.59549663955
25.5639097744,1.59896733814
25.8646616541,1.60147874148
26.1654135338,1.60305129163
26.4661654135,1.60370543067
26.7669172932,1.60346160065
27.0676691729,1.60234024365
27.3684210526,1.60036180173
27.6691729323,1.59754671695
27.969924812,1.59391543139
28.2706766917,1.5894883871
28.5714285714,1.58428602615
28.8721804511,1.57832879061
29.1729323308,1.57163712254
29.4736842105,1.56423146402
29.7744360902,1.5561322571
30.0751879699,1.54735994385
30.3759398496,1.53793496633
30.6766917293,1.52787776662
30.977443609,1.51720878678
31.2781954887,1.50594846887
31.5789473684,1.49411725497
31.8796992481,1.48173558712
32.1804511278,1.46882390741
32.4812030075,1.4554026579
32.7819548872,1.44149228065
33.0827067669,1.42711321773
33.3834586466,1.4122859112
33.6842105263,1.39703080313
33.984962406,1.38136833559
34.2857142857,1.36531895064
34.5864661654,1.34890309035
34.8872180451,1.33214119678
35.1879699248,1.315053712
35.4887218045,1.29766107807
35.7894736842,1.27998373707
36.0902255639,1.26204213105
36.3909774436,1.24385670208
36.6917293233,1.22544789223
36.992481203,1.20683614357
37.2932330827,1.18804189815
37.5939849624,1.16908559805
37.8947368421,1.14998768533
38.1954887218,1.13076860205
38.4962406015,1.11144879029
38.7969924812,1.09204869211
39.0977443609,1.07258874957
39.3984962406,1.05308940474
39.6992481203,1.03357109968
40,1.01405427647
40.3007518797,0.994559377159
40.6015037594,0.975106843824
40.9022556391,0.955717118526
41.2030075188,0.936410643333
41.5037593985,0.91720786031
41.8045112782,0.898129211522
42.1052631579,0.879195139036
42.4060150376,0.860426084916
42.7067669173,0.84184249123
43.007518797,0.823464800042
43.3082706767,0.805313453418
43.6090225564,0.787408893424
43.9097744361,0.769771562126
44.2105263158,0.75242190159
44.5112781955,0.735380353881
44.8120300752,0.718667361065
45.1127819549,0.702303365208
45.4135338346,0.686308808375
45.7142857143,0.670704132633
46.015037594,0.655509780047
46.3157894737,0.640746192682
46.6165413534,0.626433812606
46.9172932331,0.612593081882
47.2180451128,0.599244442578
47.5187969925,0.586408336759
47.8195488722,0.57410520649
48.1203007519,0.562355174478
48.4210526316,0.551165948324
48.7218045113,0.54052910797
49.022556391,0.530435155518
49.3233082707,0.52087459307
49.6240601504,0.511837922731
49.9248120301,0.503315646601
50.2255639098,0.495298266785
50.5263157895,0.487776285384
50.8270676692,0.480740204501
51.1278195489,0.474180526239
51.4285714286,0.4680877527
51.7293233083,0.462452385988
52.030075188,0.457264928204
52.3308270677,0.452515881452
52.6315789474,0.448195747835
52.9323308271,0.444295029454
53.2330827068,0.440804228412
53.5338345865,0.437713846813
53.8345864662,0.435014386758
54.1353383459,0.432696350352
54.4360902256,0.430750239695
54.7368421053,0.429166556891
55.037593985,0.427935804042
55.3383458647,0.427048483252
55.6390977444,0.426495096622
