r,p_of_r
0,0
0.300751879699,0.000723940660827
0.601503759398,0.00287331829002
0.902255639098,0.00641446635765
1.2030075188,0.0113137183338
1.5037593985,0.0175374076885
1.8045112782,0.0250518678918
2.10526315789,0.0338234324138
2.40601503759,0.0438184347246
2.70676691729,0.0550032082942
3.00751879699,0.0673440865928
3.30827067669,0.0808074030903
3.60902255639,0.0953594912568
3.90977443609,0.110966684562
4.21052631579,0.127595316477
4.51127819549,0.145211720471
4.81203007519,0.163782230015
5.11278195489,0.183273178577
5.41353383459,0.203650899629
5.71428571429,0.224881726641
6.01503759398,0.246931993082
6.31578947368,0.269768032423
6.61654135338,0.293356178134
6.91729323308,0.317662763684
7.21804511278,0.342654122544
7.51879699248,0.368296588184
7.81954887218,0.394556494074
8.12030075188,0.421400173685
8.42105263158,0.448793960485
8.72180451128,0.476704187945
9.02255639098,0.505097189536
9.32330827068,0.533939298727
9.62406015038,0.563196848988
9.92481203008,0.59283617379
10.2255639098,0.622823606602
10.5263157895,0.653125480895
10.8270676692,0.683708130138
11.1278195489,0.714537887802
11.4285714286,0.745581087357
11.7293233083,0.776804062273
12.030075188,0.80817314602
12.3308270677,0.839654672068
12.6315789474,0.871214973886
12.9323308271,0.902820384946
13.2330827068,0.934437238717
13.5338345865,0.966031868669
13.8345864662,0.997570608273
14.1353383459,1.029019791
14.4360902256,1.06034575031
14.7368421053,1.09151481969
15.037593985,1.1224933326
15.3383458647,1.15324762251
15.6390977444,1.1837440229
15.9398496241,1.21394886722
16.2406015038,1.24382848896
16.5413533835,1.27334922158
16.8421052632,1.30247739855
17.1428571429,1.33117935334
17.4436090226,1.35942141942
17.7443609023,1.38716993027
18.045112782,1.41439121935
18.3458646617,1.44105162013
18.6466165414,1.46711746608
18.9473684211,1.49255509068
19.2481203008,1.51733082739
19.5488721805,1.54141100968
19.8496240602,1.56476197102
20.1503759398,1.58735004489
20.4511278195,1.60914156475
20.7518796992,1.63010286407
21.0526315789,1.65020027633
21.3533834586,1.66940013498
21.6541353383,1.68766877352
21.954887218,1.70497252539
22.2556390977,1.72127772408
22.5563909774,1.73655070305
22.8571428571,1.75075779577
23.1578947368,1.76386533572
23.4586466165,1.77583965636
23.7593984962,1.78664709117
24.0601503759,1.79625405406
24.3609022556,1.80464401673
24.6616541353,1.8118385089
24.962406015,1.81786420982
25.2631578947,1.82274779874
25.5639097744,1.8265159549
25.8646616541,1.82919535756
26.1654135338,1.83081268596
26.4661654135,1.83139461933
26.7669172932,1.83096783694
27.0676691729,1.82955901803
27.3684210526,1.82719484184
27.6691729323,1.82390198762
27.969924812,1.81970713462
28.2706766917,1.81463696208
28.5714285714,1.80871814925
28.8721804511,1.80197737538
29.1729323308,1.79444131971
29.4736842105,1.78613666149
29.7744360902,1.77709007997
30.0751879699,1.76732825439
30.3759398496,1.756877864
30.6766917293,1.74576558804
30.977443609,1.73401810576
31.2781954887,1.72166209642
31.5789473684,1.70872423924
31.8796992481,1.69523121349
32.1804511278,1.68120969841
32.4812030075,1.66668637324
32.7819548872,1.65168791723
33.0827067669,1.63624100963
33.3834586466,1.62037232968
33.6842105263,1.60410855664
33.984962406,1.58747636974
34.2857142857,1.57050244823
34.5864661654,1.55321347136
34.8872180451,1.53563611838
35.1879699248,1.51779706854
35.4887218045,1.49972300107
35.7894736842,1.48144059523
36.0902255639,1.46297653026
36.3909774436,1.4443574854
36.6917293233,1.42561013992
36.992481203,1.40676117304
37.2932330827,1.38783726403
37.5939849624,1.36886509212
37.8947368421,1.34987133656
38.1954887218,1.33088267659
38.4962406015,1.31192579148
38.7969924812,1.29302736045
39.0977443609,1.27421406276
39.3984962406,1.25551257765
39.6992481203,1.23694958438
40,1.21855176218
40.3007518797,1.2003457903
40.6015037594,1.18235834799
40.9022556391,1.1646161145
41.2030075188,1.14714576908
41.5037593985,1.12997399096
41.8045112782,1.1131274594
42.1052631579,1.09663285364
42.4060150376,1.08051685292
42.7067669173,1.06480613651
43.007518797,1.04952738363
43.3082706767,1.03470727355
43.6090225564,1.02037248549
43.9097744361,1.00654969872
44.2105263158,0.99326559248
44.5112781955,0.980546846011
44.8120300752,0.968420138563
45.1127819549,0.956912149382
