r,p_of_r
0,0
0.300751879699,0.000449252689186
0.601503759398,0.0017853047454
0.902255639098,0.00399059715161
1.2030075188,0.00704757089081
1.5037593985,0.010938666946
1.8045112782,0.0156463263001
2.10526315789,0.0211529899361
2.40601503759,0.0274410988371
2.70676691729,0.0344930939859
3.00751879699,0.0422914163656
3.30827067669,0.0508185069592
3.60902255639,0.0600568067496
3.90977443609,0.0699887567197
4.21052631579,0.0805967978527
4.51127819549,0.0918633711315
4.81203007519,0.103770917539
5.11278195489,0.116301878058
5.41353383459,0.129438693672
5.71428571429,0.143163805364
6.01503759398,0.157459654116
6.31578947368,0.172308680912
6.61654135338,0.187693326735
6.91729323308,0.203596032567
7.21804511278,0.219999239392
7.51879699248,0.236885388192
7.81954887218,0.254236919951
8.12030075188,0.272036275651
8.42105263158,0.290265896276
8.72180451128,0.308908222809
9.02255639098,0.327945696232
9.32330827068,0.347360757528
9.62406015038,0.367135847681
9.92481203008,0.387253407673
10.2255639098,0.407695878488
10.5263157895,0.428445701108
10.8270676692,0.449485316517
11.1278195489,0.470797165696
11.4285714286,0.49236368963
11.7293233083,0.514167329302
12.030075188,0.536190525693
12.3308270677,0.558415719788
12.6315789474,0.580825352569
12.9323308271,0.60340186502
13.2330827068,0.626127698122
13.5338345865,0.64898529286
13.8345864662,0.671957090216
14.1353383459,0.695025531173
14.4360902256,0.718173056714
14.7368421053,0.741382107823
15.037593985,0.764635125481
15.3383458647,0.787914550673
15.6390977444,0.81120282438
15.9398496241,0.834482387587
16.2406015038,0.857735681275
16.5413533835,0.880945146429
16.8421052632,0.90409322403
17.1428571429,0.927162355063
17.4436090226,0.950134980509
17.7443609023,0.972993541352
18.045112782,0.995720478575
18.3458646617,1.01829823316
18.6466165414,1.04070924609
18.9473684211,1.06293595835
19.2481203008,1.08496081093
19.5488721805,1.10676624479
19.8496240602,1.12833470094
20.1503759398,1.14964862034
20.4511278195,1.17069044399
20.7518796992,1.19144261287
21.0526315789,1.21188756796
21.3533834586,1.23200775024
21.6541353383,1.25178560069
21.954887218,1.2712035603
22.2556390977,1.29024407006
22.5563909774,1.30888957094
22.8571428571,1.32712250392
23.1578947368,1.34492531
23.4586466165,1.36228043015
23.7593984962,1.37917030536
24.0601503759,1.39557740712
24.3609022556,1.41149067669
24.6616541353,1.42691349015
24.962406015,1.44185117673
25.2631578947,1.45630906565
25.5639097744,1.47029248613
25.8646616541,1.48380676741
26.1654135338,1.4968572387
26.4661654135,1.50944922923
26.7669172932,1.52158806821
