r,p_of_r
0,0
0.300751879699,0.000452936197736
0.601503759398,0.00179922923077
0.902255639098,0.00402010575885
1.2030075188,0.00709679244171
1.5037593985,0.0110105159391
1.8045112782,0.0157425029107
2.10526315789,0.0212739800164
2.40601503759,0.0275861739158
2.70676691729,0.0346603112687
3.00751879699,0.0424776187348
3.30827067669,0.0510193229739
3.60902255639,0.0602666506457
3.90977443609,0.0702008284099
4.21052631579,0.0808030829263
4.51127819549,0.0920546408547
4.81203007519,0.103936728855
5.11278195489,0.116430573586
5.41353383459,0.129517401709
5.71428571429,0.143178439882
6.01503759398,0.157394914766
6.31578947368,0.172148053021
6.61654135338,0.187419081306
6.91729323308,0.20318922628
7.21804511278,0.219439714604
7.51879699248,0.236151772938
7.81954887218,0.25330662794
8.12030075188,0.270885506272
8.42105263158,0.288869634591
8.72180451128,0.30724023956
9.02255639098,0.325978547836
9.32330827068,0.34506578608
9.62406015038,0.364483180952
9.92481203008,0.38421195911
10.2255639098,0.404233347216
10.5263157895,0.424528571929
10.8270676692,0.445078859908
11.1278195489,0.465865437813
11.4285714286,0.486869532305
11.7293233083,0.508072370042
12.030075188,0.529455177684
12.3308270677,0.550999181892
12.6315789474,0.572685609325
12.9323308271,0.594495686642
13.2330827068,0.616410640504
13.5338345865,0.63841169757
13.8345864662,0.660480084499
14.1353383459,0.682597027953
14.4360902256,0.70474375459
14.7368421053,0.72690149107
15.037593985,0.749051464052
15.3383458647,0.771174900198
15.6390977444,0.793253026166
15.9398496241,0.815267068615
16.2406015038,0.837198254207
16.5413533835,0.8590278096
16.8421052632,0.880736961455
17.1428571429,0.902306936431
17.4436090226,0.923718961187
17.7443609023,0.944954262384
18.045112782,0.965994066681
18.3458646617,0.986819600739
18.6466165414,1.00741209122
18.9473684211,1.02775276477
19.2481203008,1.04782284807
19.5488721805,1.06760356776
19.8496240602,1.08707615052
20.1503759398,1.10622182299
20.4511278195,1.12502181184
20.7518796992,1.14345734373
21.0526315789,1.16150964531
21.3533834586,1.17915994326
21.6541353383,1.19638946422
21.954887218,1.21317943485
22.2556390977,1.22951108183
22.5563909774,1.2453656318
22.8571428571,1.26072431142
23.1578947368,1.27556834737
23.4586466165,1.28987896628
23.7593984962,1.30363739484
24.0601503759,1.31682489433
24.3609022556,1.32943007011
24.6616541353,1.3414579131
24.962406015,1.35291563129
25.2631578947,1.36381043267
25.5639097744,1.37414952522
25.8646616541,1.38394011692
