r,p_of_r
0,0
0.300751879699,0.000790422376479
0.601503759398,0.00313668646987
0.902255639098,0.00700128772613
1.2030075188,0.0123467215912
1.5037593985,0.019135483511
1.8045112782,0.0273300689314
2.10526315789,0.0368929732985
2.40601503759,0.0477866920582
2.70676691729,0.0599737206563
3.00751879699,0.0734165545389
3.30827067669,0.0880776891519
3.60902255639,0.103919619941
3.90977443609,0.120904842353
4.21052631579,0.138995851832
4.51127819549,0.158155143826
4.81203007519,0.17834521378
5.11278195489,0.19952855714
5.41353383459,0.221667669352
5.71428571429,0.244725045862
6.01503759398,0.268663182116
6.31578947368,0.293444573559
6.61654135338,0.319031715639
6.91729323308,0.345387103799
7.21804511278,0.372473233488
7.51879699248,0.40025260015
7.81954887218,0.428687699231
8.12030075188,0.457741026178
8.42105263158,0.487375076437
8.72180451128,0.517552345452
9.02255639098,0.548235328671
9.32330827068,0.579386521539
9.62406015038,0.610968419502
9.92481203008,0.642943518006
10.2255639098,0.675274312498
10.5263157895,0.707923298422
10.8270676692,0.740852971225
11.1278195489,0.774025826353
11.4285714286,0.807404359252
11.7293233083,0.840951065367
12.030075188,0.874628440145
12.3308270677,0.908398979032
12.6315789474,0.942225177473
12.9323308271,0.976069530914
13.2330827068,1.0098945348
13.5338345865,1.04366268458
13.8345864662,1.0773364757
14.1353383459,1.1108784036
14.4360902256,1.14425096374
14.7368421053,1.17741665155
15.037593985,1.21033796248
15.3383458647,1.24297739198
15.6390977444,1.27529743549
15.9398496241,1.30726058846
16.2406015038,1.33882934634
16.5413533835,1.36996620457
16.8421052632,1.4006336586
17.1428571429,1.43079420387
17.4436090226,1.46041033583
17.7443609023,1.48944454993
18.045112782,1.51785934161
18.3458646617,1.54561720632
18.6466165414,1.5726806395
18.9473684211,1.59901213659
19.2481203008,1.62457419306
19.5488721805,1.64932930433
19.8496240602,1.67323996586
20.1503759398,1.6962686731
20.4511278195,1.71837792148
20.7518796992,1.73953020646
21.0526315789,1.75968802348
21.3533834586,1.77881386799
21.6541353383,1.79687023543
21.954887218,1.81381962125
22.2556390977,1.82962452089
22.5563909774,1.8442474298
22.8571428571,1.85765084343
23.1578947368,1.86979725722
23.4586466165,1.88064916662
23.7593984962,1.89016906708
24.0601503759,1.89831954572
24.3609022556,1.90508262807
24.6616541353,1.91048370923
24.962406015,1.91455405249
25.2631578947,1.91732492113
25.5639097744,1.91882757846
25.8646616541,1.91909328777
26.1654135338,1.91815331234
26.4661654135,1.91603891546
26.7669172932,1.91278136044
27.0676691729,1.90841191055
27.3684210526,1.9029618291
27.6691729323,1.89646237937
27.969924812,1.88894482466
28.2706766917,1.88044042826
28.5714285714,1.87098045345
28.8721804511,1.86059616354
29.1729323308,1.84931882181
29.4736842105,1.83717969155
29.7744360902,1.82421003606
30.0751879699,1.81044111863
30.3759398496,1.79590420254
30.6766917293,1.7806305511
30.977443609,1.76465142759
31.2781954887,1.74799809531
31.5789473684,1.73070181754
31.8796992481,1.71279385758
32.1804511278,1.69430547873
32.4812030075,1.67526794426
32.7819548872,1.65571251747
33.0827067669,1.63567046166
33.3834586466,1.61517304012
33.6842105263,1.59425151614
33.984962406,1.572937153
34.2857142857,1.55126121401
34.5864661654,1.52925496245
34.8872180451,1.50694966162
35.1879699248,1.4843765748
35.4887218045,1.46156696529
35.7894736842,1.43855209639
36.0902255639,1.41536323137
36.3909774436,1.39203163354
36.6917293233,1.36858856619
36.992481203,1.3450652926
37.2932330827,1.32149307607
37.5939849624,1.29790317989
